RecipeId,Name,AuthorId,AuthorName,CookTime,PrepTime,TotalTime,DatePublished,Description,Images,RecipeCategory,Keywords,RecipeIngredientQuantities,RecipeIngredientParts,AggregatedRating,ReviewCount,Calories,FatContent,SaturatedFatContent,CholesterolContent,SodiumContent,CarbohydrateContent,FiberContent,SugarContent,ProteinContent,RecipeServings,RecipeYield,RecipeInstructions
393526,Roast Eggplant With Walnuts,62264,Busters friend,PT45M,PT20M,PT1H5M,2009-10-07T11:53:00Z,"This wonderful appetizer, when served with warm pita, marinated strips of red pepper &amp; tasty olives, can be a meal unto itself... or tucked into a pita with the aforementioned for lunch, a very nice lunch. Per the Times: &quot;This Turkish recipe is from Paula Wolfert's upcoming book, &quot;The Slow Mediterranean Kitchen,&quot; which will be published in October by Wiley. Wolfert notes that the slower the grilling, the smokier the flavor of the eggplant. She thanks Dr. Ayse Baysal for sharing the recipe.&quot;
Note: When large eggplants are roasted whole, you may notice black juices seeping out of the skin. If this happens, immediately slit the eggplant on one side and drain on a slanted board in the sink.",character(0),Lunch/Snacks,"c(""Cheese"", ""Peppers"", ""Fruit"", ""Vegetable"", ""Nuts"", ""Turkish"", ""Southwest Asia (middle East)"", ""Asian"", ""Low Cholesterol"", ""Healthy"", ""< 4 Hours"")","c(""2 3/4"", ""1"", ""2"", ""1"", ""1/2"", ""1"", ""2"", ""1 1/2"", ""1/4"", ""1/8"", ""2"")","c(""eggplants"", ""green bell pepper"", ""garlic cloves"", ""walnuts"", ""salt"", ""ricotta cheese"", ""extra virgin olive oil"", ""vinegar"", ""salt"", ""black pepper"", ""parsley"")",,,295.3,23.0,5.3,20.9,331.3,17.1,8.8,6.0,10.0,6.0,,"c(""Pierce the eggplants with a sharp fork in two or three places (to keep them from exploding) and place them as high as you can on a V-rack roaster. Set over a medium-low gas flame or over hot coals and grill, turning about three times, 15 minutes to a side, or until completely soft and the skin is black and blistery, about 45 minutes total. The longer and slower the grilling, the creamier the eggplant will be. When the eggplants collapse, remove from the grill and let cool slightly. Remove the black parched skin, then squeeze gently to remove any juices. Discard the juices, and crush the pulp to a puree with a fork."", 
""Meanwhile, grill the pepper. Remove the pepper when soft, cover with a sheet of plastic and allow to cool. Core, seed and slip off the skin. Chop fine and mix with the eggplant."", ""Mash the garlic to a paste with half the walnuts and the salt in a mortar and pestle or food processor. Add the cheese, oil, vinegar, and salt and pepper, and pulse to combine."", ""In a serving bowl, combine the garlic-walnut mixture with the eggplant-pepper pulp and mix well. Correct the seasoning. Mix the parsley and remaining walnuts and sprinkle on top. Serve with pita toasted until crisp. May be stored, covered, in the refrigerator for several days.""
)"
395423,Almond Tahini Date Balls,1375473,the80srule,,PT20M,PT20M,2009-10-19T13:55:00Z,"Very Middle Eastern and very tasty. A somewhat sophisticated brunch treat if you will, and would also make awesome finger food for tea or a dinner party. Especially if it's one of those where the meal is light but hors d'oeuvres are heavy. And can you believe this awesome treat is healthy and vegan? I couldn't! For some ideas, try a mix of Chinese red dates (I used 100%) with traditional dates. Put in a dash of ground pistachio and/or cardamom, how about a teensy bit of honey? There's a lot more I plan on doing with that huge thing of almonds I bought at BJ's.
Found on the internet somewhere, don't remember where. If this is your recipe or you know where it came from, just drop me a line so I can give credit where it is due.","""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/39/54/23/picjKnbjg.jpg""",Dessert,"c(""Fruit"", ""Nuts"", ""Turkish"", ""Southwest Asia (middle East)"", ""Egyptian"", ""African"", ""Asian"", ""Vegan"", ""Brunch"", ""< 30 Mins"", ""For Large Groups"", ""Beginner Cook"", ""Easy"")","c(""2"", ""1"", ""2"", ""18"")","c(""cinnamon"", ""tahini"", ""dried dates"")",5.0,4.0,98.8,6.4,0.5,0.0,0.8,9.4,2.3,5.9,2.9,15.0,15 balls,"c(""Grind almonds and cinnamon in food processor until finely chopped."", ""Add tahini and continue to pulse."", ""Add dates and chop until all blended in (be careful with pits!)."", ""Form into 1\"" balls and refrigerate."", ""Can be eaten chilled or at room temperature, and they also travel well so they make a good brown-bag dessert."")"
396731,Turkish Eyes Cookies,678366,littlemafia,PT20M,PT20M,PT40M,2009-10-27T17:30:00Z,Make and share this Turkish Eyes Cookies recipe from Food.com.,"c(""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/39/67/31/picns3Z8c.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/39/67/31/pic73hdgA.jpg"")",Dessert,"c(""Cookie & Brownie"", ""Turkish"", ""Southwest Asia (middle East)"", ""Asian"", ""Christmas"", ""< 60 Mins"", ""For Large Groups"")","c(""1"", ""1"", ""1"", ""1"", ""1"", ""2 1/2"", ""1/2"", NA)","c(""butter"", ""powdered sugar"", ""salt"", ""honey"", ""vanilla"", ""all-purpose flour"", ""powdered sugar"")",5.0,1.0,154.0,7.8,4.9,20.3,64.0,20.0,0.4,8.1,1.5,24.0,24 cookies,"c(""Preheat oven to 350°F."", ""Lightly grease cookie sheets or line with parchment paper."", ""Cream butter."", ""Add the sugar and cream until smooth."", ""Add salt and vanilla."", ""Stir in flour."", ""Knead until smooth."", ""Roll out dough between two pieces of wax paper until 1/4\"" in thickness."", ""Carefully remove the top sheet of wax paper."", ""Cut out equal number of 3\"" circles and 1\"" circles."", ""Place on cookie sheets about 1\"" apart."", ""Bake 10-12 minutes or until golden brown."", ""Transfer to wire racks to cool."", 
""Spread the jam on the 3\"" circles, leaving a 1/4\""-1/2\"" border all around."", ""Dust the 1\"" circles with powdered sugar and place in the center of the jam-lined cookies."", ""Let cookies set."")"
396733,Turkish Soldier Buttons Cookies,678366,littlemafia,PT15M,PT10M,PT25M,2009-10-27T17:31:00Z,Make and share this Turkish Soldier Buttons Cookies recipe from Food.com.,"c(""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/39/67/33/01475528706.jpeg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/39/67/33/pic6M1a8t.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/39/67/33/picyzCCBD.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/39/67/33/picdJ120d.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/39/67/33/picyDtX9b.jpg""
)",Dessert,"c(""Cookie & Brownie"", ""Turkish"", ""Southwest Asia (middle East)"", ""Asian"", ""Christmas"", ""< 30 Mins"", ""For Large Groups"")","c(""2"", ""1"", ""1"", ""1"", ""1"", NA)","c(""all-purpose flour"", ""powdered sugar"", ""butter"", ""egg"", ""vanilla"")",5.0,8.0,128.8,8.0,4.9,29.1,57.7,13.0,0.3,5.0,1.4,24.0,24 cookies,"c(""Preheat oven to 350 degrees Fahrenheit."", ""Lightly grease a cookie sheet."", ""Mix together flour, powdered sugar, butter, egg, and vanilla."", ""Shape dough in to 1-1/2 inch rounds; place on cookie sheet."", ""Press down the center with your thumb."", ""Fill each hole with jam."", ""Bake 12 minutes or until the bottoms are lightly browned."")"
397693,Osmanli Kebabs,678366,littlemafia,PT30M,PT1H30M,PT2H,2009-11-03T11:35:00Z,Make and share this Osmanli Kebabs recipe from Food.com.,character(0),One Dish Meal,"c(""Lamb/Sheep"", ""Meat"", ""Turkish"", ""Southwest Asia (middle East)"", ""Asian"", ""< 4 Hours"")","c(""600"", ""1"", ""2"", ""200"", NA, ""1"")","c(""onions"", ""rice"", ""saffron"")",,,784.1,27.6,11.3,144.0,111.0,84.0,2.2,2.6,45.3,4.0,,"c(""Wash meat, wipe, cut into bigger cubes, put into a deeper pan, pour lemon juice over, sprinkle with chopped onion."", ""Leave to stand in a cool place for at least 1 hour."", ""In the meantime pick over rice, wash and dry. Heat oil, add rice and cook slowly until glassy, pour in warm water in which saffon has been dissolved, add salt and pepper. Simmer until tender."", ""Thread meat on to skewers without onion. Grill on medium heated gridiron. Turn while grilling and brush with oil, as needed."", ""Put rice on a serving plate and arrange kebabs over it."", 
""Serve with some fresh vegetables or salad."")"
398565,Turkish Scrambled Eggs (Menemen),37449,Sharon123,PT10M,PT10M,PT20M,2009-11-09T14:59:00Z,"Also known as Italian frying peppers, Cubanelle peppers are large and blocky. They are light green in appearance and they mature red. The thin walls of this pepper make it an excellent choice for frying. This pepper is not hot. 
Recipe from Binnurs Turkish Cookbook, April 2005. Update: due to reviews I have added to seed the tomatoes and squeeze slightly to remove excess juice.","c(""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/39/85/65/picWqiy65.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/39/85/65/pic1T6xK7.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/39/85/65/picF3lbDw.jpg"")",Breakfast,"c(""Cheese"", ""Peppers"", ""Vegetable"", ""Turkish"", ""Southwest Asia (middle East)"", ""Asian"", ""Very Low Carbs"", ""Weeknight"", ""Brunch"", ""< 30 Mins"")","c(""4"", ""1"", ""1"", ""4 -5"", ""1/2"", ""1/4"", NA)","c(""eggs"", ""cubanelle pepper"", ""roma tomatoes"", ""extra virgin olive oil"", ""feta cheese"")",4.5,5.0,278.4,19.5,7.9,397.0,361.9,9.3,2.5,5.8,17.0,,2-4,"c(""Place the olive oil and cubanelle peppers in a large pan. Cook for about 2 minutes over medium-high heat."", ""Take the seeds out of the tomatoes and squeeze slightly to remove excess juice. Then chop and add the tomatoes, salt and pepper. Cook for another 7-8 minutes, stirring occasionally."", ""Mix the eggs with the cream in a bowl, and pour into the pan. Then add the feta cheese. Keep stirring periodically until the eggs are done. Make sure you dont overcook, otherwise it will be dry."", ""Serve with bread.""
)"
398828,Turkish-Style Grilled Chicken With Yogurt and Cumin (Tavuk Izgar,274534,firefly68,PT15M,PT20M,PT35M,2009-11-10T21:00:00Z,"This is from &quot;The Mediterranean Kitchen&quot; by Joyce Goldstein. I haven't tried it but it sure sounds good! It's meant to be cooked over charcoal, or under the hot oven broiler. It gives a choice of 4 half-chickens, but I couldn't get the system to accept them. I'll probably make this with bone-in thighs as that is what I usually buy, and skewers would be an unnecessary step/cleanup.",character(0),Chicken,"c(""Poultry"", ""Meat"", ""Turkish"", ""Southwest Asia (middle East)"", ""Asian"", ""Very Low Carbs"", ""< 60 Mins"")","c(""2"", ""1"", ""4 -6"", ""1"", ""1"", ""1"", ""12"", NA, NA)","c(""cumin seeds"", ""onion"", ""garlic cloves"", ""paprika"", ""plain yogurt"", ""lemon wedge"")",,,441.7,30.6,8.9,163.2,166.7,5.7,0.9,2.8,34.7,6.0,6,"c(""Toast the cumin seeds in a small saute pan over medium heat until the seeds are fragrant and start to pop in the pan. Remove from the heat and grind in a spice grinder."", ""Place the cumin, onion, garlic, paprika, and lemon juice in a food processor or blender and pulse to liquify. Add the yogurt and pulse just until blended."", ""Put the chicken thighs in a shallow non-aluminum baking dish or bowl. Pour the marinade over the chicken and toss well to coat. Let stand at room temperature at least 2 hours or cover and refrigerate overnight."", 
""Preheat the broiler or BBQ. Thread the thighs, if using, on 4 skewers. Sprinkle the chicken with salt and pepper. Broil or grill until the juices run clear, about 6 minutes each side. Serve hot with lemon wedges."")"
407224,Awesome Low-Cal Low-Fat Tabouli Salad,221965,kittyroara,,PT1H10M,PT1H10M,2010-01-07T01:01:00Z,Make and share this Awesome Low-Cal Low-Fat Tabouli Salad recipe from Food.com.,character(0),Greens,"c(""Vegetable"", ""Lebanese"", ""Turkish"", ""Greek"", ""Southwest Asia (middle East)"", ""Asian"", ""European"", ""Lactose Free"", ""Vegan"", ""Free Of..."", ""Potluck"", ""Savory"", ""Weeknight"", ""Refrigerator"", ""Beginner Cook"", ""Small Appliance"", ""< 4 Hours"", ""Easy"", ""Inexpensive"")","c(""1"", ""1 1/2"", ""2"", ""3"", ""1"", ""1 -2"")","c(""hot water"", ""fresh curly-leaf parsley"", ""plum tomatoes"", ""olive oil"", ""red wine vinegar"")",,,58.6,3.9,0.6,0.0,35.9,5.4,2.4,1.7,2.1,,8 cups,"c(""Combine the tabouli mix and hot water."", ""Stir and refrigerate for at least one hour."", ""When almost ready to serve, chop the parsley and tomatoes."", ""Add the parsley, tomatoes, oil, and vinegar and stir well."", ""Serve and enjoy!"", ""You can make this a day ahead, just stir before you serve."")"
409196,Sesame Seed Chicken (A Turkish Meze),865936,threeovens,PT45M,PT5M,PT50M,2010-01-18T23:29:00Z,"An appetizer in which chicken wing drummettes are rolled in a mixture of sesame seeds and seasoned bread crumbs, then roasted until golden and crispy.  This is sort of a party dish, or meze (think Spanish Tapas).","c(""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/40/91/96/Hk0GnWzR7KIVW2e6b6HQ_Sesame%20Seed%20Chicken%20(A%20Turkish%20Meze)_0282.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/40/91/96/picM4zjBC.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/40/91/96/picGhU2rY.jpg"")",Chicken,"c(""Poultry"", ""Meat"", ""Turkish"", ""Southwest Asia (middle East)"", ""African"", ""Asian"", ""High Protein"", ""High In..."", ""< 60 Mins"")","c(""1"", ""1/2"", ""3/4"", ""1/4"", ""1/2"", NA)","c(""chicken wings"", ""milk"", ""sesame seeds"", ""ground cayenne pepper"")",5.0,3.0,226.8,16.5,3.9,45.8,75.1,6.4,1.8,0.3,13.8,8.0,,"c(""Soak chicken in milk overnight."", ""Preheat oven to 400 degrees F; prepare a baking sheet with parchment paper."", ""Combine sesame seeds, breadcrumbs, cayenne, and salt and pepper to taste."", ""Roll chicken in sesame seed mixture and place on baking sheet so that they do not touch."", ""Roast until golden and crispy, about 45 minutes."")"
409198,Rice With Tomatoes (Turkish Domatesli Pilav),865936,threeovens,PT45M,PT1H,PT1H45M,2010-01-19T00:25:00Z,Make and share this Rice With Tomatoes (Turkish Domatesli Pilav) recipe from Food.com.,character(0),White Rice,"c(""Rice"", ""Turkish"", ""Southwest Asia (middle East)"", ""Asian"", ""Low Protein"", ""< 4 Hours"")","c(""1 1/2"", NA, ""4"", ""6"", ""2 1/2"")","c(""long grain rice"", ""tomatoes"", ""butter"", ""beef broth"", ""chicken broth"")",4.0,1.0,291.0,12.3,7.4,30.8,326.9,40.2,1.6,2.2,5.0,,,"c(""Place rice in a bowl, add 1 tablespoon salt, and cover with hot water; stir and let sit until cooled; drain and set aside."", ""In a heavy skillet, cook tomatoes in butter, stirring over medium heat, until it forms a paste, about 30 minutes."", ""Add broth, salt and pepper to taste, and simmer for 2 minutes."", ""Add rice, stir once, cover and cook on high heat, without stirring, for 5 minutes."", ""Reduce heat to low and cook until rice absorbs all the broth, about 15 minutes; remove from heat."", ""Uncover, place a napkin over saucepan, replace cover, and leave in a warm place for 40 minutes before serving.""
)"
410946,Turkish Eggs,678366,littlemafia,PT20M,PT10M,PT30M,2010-01-30T06:06:00Z,Make and share this Turkish Eggs recipe from Food.com.,"c(""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/41/09/46/gljNXeWcRU2BkJYKN48q_Cilbir_0174.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/41/09/46/picOgToto.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/41/09/46/picCyzTGy.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/41/09/46/picRxVL0l.jpg"", 
""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/41/09/46/picrGQath.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/41/09/46/picYTJ9TS.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/41/09/46/pic5sP3Jf.jpg"")",One Dish Meal,"c(""Turkish"", ""Southwest Asia (middle East)"", ""Asian"", ""< 30 Mins"", ""Easy"")","c(""2"", ""1"", ""2"", ""2"", ""1 -2"", ""1/2"", ""3"", ""4"", NA, NA)","c(""onions"", ""garlic cloves"", ""chile"", ""cumin seed"", ""eggs"")",5.0,8.0,222.4,15.4,3.0,186.0,78.0,13.7,2.8,5.6,8.3,4.0,,"c(""Fry the vegetables and spices in olive oil until the peppers are soft and juicy. Season with salt."", ""One at a time break the eggs into a saucer and then slip into the nest of peppers.Cook until the whites of the egg are set."", ""Serve from the pan with a dollop of yoghurt."")"
411849,Uyghur Polo (Pilaf),1542612,mpevans,PT30M,PT30M,PT1H,2010-02-05T08:53:00Z,"Polo (a Central Asian variant on the word pilaf) is a food staple found across Central Asia, including Kazakhstan, Kyrgyzstan, Uzbekistan, Turkmenistan, Tajikistan, and parts of northwestern China.  The different peoples of each region have their own takes, and their own flavors, for the recipe.  This recipe is for Uyghur polo, the variant of the dish found in China's Xinjiang Uyghur Autonomous Region.  Uyghur food is on the whole closer in taste to Indian, Persian, or Mediterranean food than it is to conventional Chinese food.

I credit this recipe to my Uyghur language instructor.  The recipe can be a challenge to cook correctly at first, but the challenge will prove well worth the effort because it is absolutely delicious.","""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/41/18/49/picXBzfax.jpg""",Lamb/Sheep,"c(""Rice"", ""Meat"", ""Turkish"", ""Chinese"", ""Southwest Asia (middle East)"", ""Asian"", ""Low Cholesterol"", ""Spicy"", ""< 60 Mins"", ""Inexpensive"")","c(""1/2"", ""1"", ""1"", ""1"", NA, ""2 1/4"", ""2"", ""1"", ""1"", ""1/2"", ""1/2"")","c(""lamb"", ""beef"", ""onion"", ""carrot"", ""salt"", ""water"", ""rice"", ""bulb of garlic"", ""cumin"", ""raisins"")",5.0,3.0,893.6,39.6,8.4,60.0,134.5,109.7,6.2,18.4,25.1,,,"c(""Heat oil in a large pot.  Set the stove temperature at 7/10 at highest."", ""Cook the meat in the oil, stirring occasionally until evenly browned."", ""Add the chopped onion to the pot, still stirring, and cook until it is translucent."", ""Stir carrots into the pot.  Note that it will initially look like there are too many carrots in the dish; however, once they begin to absorb some of the oil they will shrink down and mix well into the the recipe."", ""Add salt according to your taste."", ""Pour water into the pot."", 
""When the water boils, add the hot pepper and whole garlic bulb.  Let them simmer in the mixture for five minutes, and then fish them back out and set them aside."", ""Add cumin."", ""Lower the stove temperature (to about 3/10) and allow the mixture to boil for 15 to 20 minutes."", ""After the 15 to 20 minutes, raise the heat (once again, no higher than 7/10) and add rice to the pot.  Spread the rice out on top of the water, but do not mix it with the rest of the ingredients."", ""When water is no longer visible above the rice, then spoon the rice towards the center."", 
""Replace the garlic bulb and red pepper into the pot, and pour raisins on top of the rice."", ""Place a lid on top of the pot and lower the heat to 3/10."", ""Cook for 30 minutes.  After that time, once again remove the hot pepper and the garlic, and stir the rest of the ingredients.  This dish is often served with flatbread, yogurt, and salad with a vinegar dressing."")"
414575,Exotic Orange Blossom Water and Rose Water - Make Your Own!,242729,French Tart,,PT336H,PT336H,2010-02-25T12:11:00Z,"Cooking with unusual ingredients can be very rewarding, and we all love to impress our guests with unusual recipes and flavours. Using rose water and orange blossom water is a way of doing just this, with their unique taste, but purchasing these rare treats can be expensive. I cook with rose water and orange blossom water a lot; especially in historical (Medieval and Victorian) and Middle Eastern recipes. I have numerous highly scented old fashioned shrub roses in my old cottage style walled garden - great for rose water, and also an orange tree - great for making orange blossom water! 
Although I can buy both scented, flavoured waters in France and England, there is always something very satisfying about making your own - give it a go, I am VERY happy with the results.  This recipe was found on a leaflet from a water distilling company in the UK; you DO need to use distilled water for these two recipes, which is easily purchased in most countries - I use it for my steam iron!!  NB: Remember to use petals and blossom which are free of pesticides and traffic pollution. (Quantities and yields are dependent on how many blossoms and petals you use.........last time I made rose water, I used 4 ounces of petals and had a yeild of 4 small bottles.)","c(""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/41/45/75/picu3XItl.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/41/45/75/pictcBwsG.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/41/45/75/picP4FVGa.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/41/45/75/picVFPD9x.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/41/45/75/picEpTWdO.jpg""
)",Dessert,"c(""Lebanese"", ""Turkish"", ""Southwest Asia (middle East)"", ""Asian"", ""European"", ""Very Low Carbs"", ""Low Protein"", ""Low Cholesterol"", ""No Cook"", ""Easy"")","c(NA, NA, NA)","c(""orange"", ""distilled water"")",5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1-4 Jars or bottles,"c(""How to go about making your delicious Rose and Orange Blossom water:"", ""Pick your petals and blossom early in the morning, ideally those which have been grown completely organically."", ""Rinse the petals and blossom carefully in cold water, taking care to remove all dirt and any pesky insects."", ""Crush the petals or blossom with a mortar and pestle, and leave them to rest for a few hours, place them in a jar with some distilled water - don’t go overboard with the water as you can always add more later."", 
""Leave the jar, with the lid on, in the sun for a couple of weeks, and check the scent. If it is too weak, continue to leave in the sun for another week or so."", ""Experiment with the quantities of water and petals to see what works for your water, and voila, you will be known as a culinary genius. Good luck and happy cooking!"")"
414676,Ispanak Kavurma (Turkish Spinach),47892,COOKGIRl,PT15M,PT10M,PT25M,2010-02-25T21:55:00Z,Courtesy of turkishcookbook.com with only a couple adjustments. I don't usually boil spinach (truthfully?: never) but boiled spinach can be beautiful...,"c(""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/41/46/76/g6SslAlJQA6gZjFRGzOq_Turkish%20Spinach.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/41/46/76/picOFIewf.jpg"")",Spinach,"c(""Greens"", ""Vegetable"", ""Turkish"", ""Southwest Asia (middle East)"", ""Asian"", ""Low Protein"", ""Low Cholesterol"", ""< 30 Mins"", ""Easy"")","c(""17"", ""2"", ""1"", ""2"", ""1/4"", ""4"", NA, ""1"", ""1/2"", NA, ""1"", ""1/2"")","c(""extra virgin olive oil"", ""onion"", ""roma tomatoes"", ""nutmeg"", ""water"", ""garlic clove"", ""plain yogurt"", ""salt"", ""extra virgin olive oil"")",5.0,8.0,299.9,23.4,4.3,8.0,224.7,17.7,6.7,7.0,10.0,,,"c(""Sauce: Smash the garlic clove with a little bit of salt and combine with the plain yogurt. Set aside."", ""In a pot boil the spinach for 3 1/2-4 minutes, drain. Squeeze as much water out of the spinach that you can then chop it on a cutting board. I used the sides of the colander to \""chop\"" the spinach with the back of a wide spoon."", ""Saute the onion in a medium sized pot with olive oil and salt until the onions are lightly browned. (Tip: cut down on dishes: use the same pot that was used to boil the spinach.)."", 
""Add the spinach, crushed tomatoes, nutmeg, broth and salt and pepper, to taste. Cook for about 5 minutes over medium-low heat. Turn the heat off. Allow mixture to cool down for a few minutes."", ""Arrange spinach on a platter. Place the yogurt sauce on top."", ""Garnish: heat up the olive oil in a small pan, add in the red pepper and then turn the heat off being careful not to burn!"", ""Drizzle the infused red pepper over the yogurt sauce."")"
416817,Low Fat Turkish Meatballs,1525103,Lismarie,PT30M,PT15M,PT45M,2010-03-16T09:25:00Z,Great served over couscous or brown rice.  All of the spices in the meatballs make the ground turkey far from bland.,character(0),Poultry,"c(""Meat"", ""Turkish"", ""Southwest Asia (middle East)"", ""Asian"", ""Weeknight"", ""< 60 Mins"")","c(NA, ""1"", ""1/3"", ""1/4"", ""1/4"", ""1/2"", ""1/4"", ""1/2"", ""1/4"", ""1/4"", ""1/4"", ""1"", ""2"", ""1"", ""1/3"", ""1/4"")","c(""olive oil flavored cooking spray"", ""lean ground turkey"", ""onion"", ""celery rib"", ""flat leaf parsley"", ""ground cinnamon"", ""ground allspice"", ""ground turmeric"", ""fresh ground pepper"", ""onion"", ""garlic cloves"", ""no-salt-added tomato sauce"", ""dry red wine"", ""crushed red pepper flakes"")",5.0,1.0,257.6,9.4,2.5,78.2,136.4,15.0,2.2,5.1,25.0,4.0,16 meatballs,"c(""Preheat over to 400 degrees F.  Lightly spray a baking rack with olive oil spray and place over a large baking sheet, leaving space between the baking rack and the baking sheet so fat can drain off."", ""In a large bowl, stir together the turkey, broth, bread crumbs, 1/4 cup onion, celery, parsley, cinnamon, allspice, turmeric, and pepper until just mixed.  Shape into 16 balls and place on rack."", ""Bake for 12-15 minutes or until light golden, turning meatballs halfway through cooking time, to brown all sides.  Remove from oven and place meatballs on a large plate lined in paper towels."", 
""Spray a large non-stick skillet with olive oil spray.  Heat pan over medium- high heat.  Cook sliced onion and garlic for 3-4 minutes until soft."", ""Stir in remaining ingredients increase heat to medium-high and bring to a boil.  Gently add the meatballs, spooning sauce over the meatballs.  Reduce heat and simmer, covered, for 10-12 minutes or until meatballs are cooked through, turning meatballs halfway through cooking and spooning sauce over meatballs after turning."", ""Remove from heat and serve over couscous or brown rice.""
)"
